Hotels,Prices,Total_Price,Ratings,Booking_Discounts(%),Reviews,Facilities,Address,Informations,City_Name
OYO 74584 Hotel Vivaan Palace,856.0,2576.0,4.170707070707072,66.0,40.0, Private entrance ,"Near Mangeram Park, Sector 23, Delhi",,Delhi
Collection O 701256 Hotel Right,910.0,3251.0,4.0,72.0,46.0, Elevator ,"Vikas Puri, Delhi",,Delhi
OYO Flagship 702505 Hotel Joy,824.0,2944.0,4.170707070707072,72.0,26.0, Elevator ,"Karol bagh, Delhi",9 people booked this hotel today,Delhi
OYO 702338 Townhouse The Flash,908.0,3242.0,4.1,71.0,12.0, Free Wi-Fi ,"Mansa Ram Park, Delhi",,Delhi
OYO 89341 The Premium Villa,1358.0,3881.0,4.170707070707072,65.0,663.0, Parking facility ,"F-38 east of kailash, near kailash colony metro station",1k+ people booked this OYO in last 6 months,Delhi
Collection O 1219 Hamilton Hotel,2002.0,7148.0,4.0,71.0,721.0, AC ,"Panchsheel Park South, Delhi",8 people booked this hotel in last 6 hours,Delhi
OYO 84747 Z-heart,899.0,2892.0,4.170707070707072,68.0,15.0, Elevator ,"D-28 Vishwakarma Colony Pul Prahladpur Delhi, Delhi",,Delhi
OYO Flagship 701855 Hotel Nirman,718.0,2562.0,4.170707070707072,71.0,10.0, Free Wi-Fi ,"Haiderpur, Delhi",,Delhi
Flagship 46624 Hotel Western,4095.0,11701.0,4.170707070707072,65.0,102.0, Reception ,"Near Karol Bagh, Channa Market, Delhi",,Delhi
OYO Townhouse 608 Gautam Residency,2354.0,8407.0,4.170707070707072,72.0,1916.0, Reception ,"Near Kailash Colony Metro Station, Delhi",All staff vaccinated with 1st dose,Delhi
OYO Flagship 702699 Govindpuri Pride Residency,599.0,3201.0,4.170707070707072,81.0,560.0817717206132, Free Wi-Fi ,"Durga Mandir Govindpuri Kalkaji Extension, Delhi",,Delhi
Capital O 8481 Le Tara Residency,986.0,2817.0,4.170707070707072,65.0,4.0, Parking facility ,"Near Indian Bank, Sector 12 Dwarka, Delhi",9 people booked this hotel today,Delhi
OYO Flagship 701928 Hotel V K Stay,1558.0,5562.0,4.1,71.0,104.0, Elevator ,"Arya Nagar Aarakashan road, Delhi","Hurry, Only 1 room left!",Delhi
SPOT ON 88440 Sangam Palace ,616.0,2198.0,4.170707070707072,71.0,7.0, Free Wi-Fi ,"Indianull, Delhi",,Delhi
Flagship 701550 Royal Stay,1211.0,3459.0,4.1,64.0,71.0, Free Wi-Fi ,"Ashok Nagar Extension, Delhi",9 people booked this hotel today,Delhi
OYO 84491 Blue Diamond,996.0,2845.0,4.170707070707072,64.0,529.0, Hair Dryer ,"Opp. Metro Pillar No. 102, Near Sai Baba Mandir, Adarsh Nagar, Delhi",700+ people booked this OYO in last 6 months,Delhi
OYO Townhouse 1057 Royal Residency,1098.0,3138.0,4.170707070707072,65.0,173.0, Reception ,"Delhi India, Delhi",6 people booked this hotel in last 6 hours,Delhi
OYO Townhouse 478 The Grey Orchid,1207.0,3448.0,4.170707070707072,64.0,771.0, Hair Dryer ,Palam colony ram chowk main market opposite pillar number 57,900+ people booked this OYO in last 6 months,Delhi
OYO 86633 Hotel Sp,999.0,4084.0,4.170707070707072,75.0,133.0, Elevator ,"New Delhi, Delhi",6 people booked this hotel in last 6 hours,Delhi
OYO Flagship 702374 Cozy Stay Deluxe,654.0,2334.0,4.170707070707072,71.0,560.0817717206132, Elevator ,"Shanti Park, Delhi",,Delhi
OYO 702330 Br Residency,599.0,2204.0,4.170707070707072,72.0,560.0817717206132, Elevator ,"HR block  near beauty salon, Delhi",,Delhi
OYO Flagship 702594 The Knight Inn,747.0,2668.0,4.170707070707072,72.0,560.0817717206132, Free Wi-Fi ,"Rohini, Delhi",,Delhi
"OYO Home 78893 Prime Residency, Near Max Hospital",1122.0,3205.0,4.170707070707072,64.0,197.0, AC ,"Shivalik Colony Malviya Nagar, Delhi",All staff vaccinated with 1st dose,Delhi
OYO Townhouse 1130 262 Kailash Enclave,1111.0,3967.0,4.170707070707072,71.0,132.0, Elevator ,"Harsh Vihar, Delhi",,Delhi
OYO 84643 Sk Crown,1078.0,3081.0,4.170707070707072,65.0,71.0, Free Wi-Fi ,"India, Delhi","Hurry, Only 1 room left!",Delhi
OYO 87205 Hotel Sapan Plaza,1199.0,5378.0,4.170707070707072,77.0,313.0, Reception ,"New Delhi, Delhi",9 people booked this hotel today,Delhi
OYO Flagship 703124 Hotel The Royal,750.0,2679.0,4.170707070707072,72.0,560.0817717206132, Geyser ,"Laxmi Nagar 110092, Delhi",,Delhi
OYO Home 91180 Krishna Villa Home,1210.0,3457.0,4.170707070707072,65.0,7.0, Free Wi-Fi ,"Block G 5, Delhi",,Delhi
OYO Flagship 78622 Gour Plaza,649.0,2257.0,4.170707070707072,71.0,31.0, Free Wi-Fi ,"Lal Kaun Near By Vishal Mega Mart, Delhi",,Delhi
OYO 700747 Viraj,524.0,1872.0,4.170707070707072,72.0,560.0817717206132, Free Wi-Fi ,"Kathia Baba Ashram Swaroop Nagar, Delhi",,Delhi
Capital O 91609 Hotel Sunberry,1524.0,5441.0,4.170707070707072,71.0,96.0, Parking facility ,"Delhi, Delhi",,Delhi
Flagship 700804 Aerosky Prime,625.0,2232.0,4.170707070707072,72.0,39.0, Elevator ,"Sector 23, Delhi",,Delhi
OYO 64076 Discovery Inn,1166.0,3331.0,4.170707070707072,65.0,292.0, Reception ,"Near Metro Station, Eastend Apartments, New Ashok Nagar, Delhi",,Delhi
POP 701718 Lucky 7,711.0,2539.0,4.170707070707072,72.0,560.0817717206132, Free Wi-Fi ,"New Delhi -1110044, Delhi",,Delhi
Capital O 7845 Hotel Orchid Garden,1632.0,5827.0,4.170707070707072,71.0,44.0, Elevator ,"Near Sarai Rohilla Station, Delhi",All staff vaccinated with 1st dose,Delhi
OYO Townhouse 013 New Friends Colony,2666.0,7617.0,4.1,65.0,3145.0, Reception ,"Near New Friends Colony, Delhi",All staff vaccinated with 1st dose,Delhi
OYO Flagship 702568 Hotel New Silver Stone,812.0,2898.0,4.170707070707072,71.0,13.0, Elevator ,"Rohini sec 17, Delhi",,Delhi
Capital O 90183 Waypoint Inn,1088.0,3109.0,4.170707070707072,65.0,75.0, Parking facility ,"South West Delhi, Delhi",,Delhi
Flagship 700347 South Galaxy,1283.0,3665.0,4.170707070707072,64.0,54.0, Free Wi-Fi ,"Block Dd, Delhi",,Delhi
OYO 702339 Hotel Grand Neelam,1573.0,5617.0,4.170707070707072,72.0,17.0, Elevator ,"20/23 Arkashan Road Near Main bazar, Delhi",6 people booked this hotel in last 6 hours,Delhi
Townhouse 619 Hotel Church House Rohini,1973.0,5638.0,4.170707070707072,65.0,2051.0, Parking facility ,"Above Axis Bank, Near JIMS, Sector 15, Rohini, Delhi",Erratic check-in experience,Delhi
OYO Flagship HOME 703205 Star Hotel,886.0,2532.0,4.170707070707072,65.0,560.0817717206132, Geyser ,"India., Delhi",,Delhi
Flagship 78525 Indian Residency,5513.0,15751.0,4.2,65.0,110.0, Parking facility ,"Above Canara Bank Lajpat Nagar Part-2, Delhi",All staff vaccinated with 1st dose,Delhi
OYO Flagship 702521 Discovery Deluxe,783.0,2797.0,4.170707070707072,72.0,560.0817717206132, Elevator ,"New Ashok Nagar, Delhi",,Delhi
Collection O 76985 Hotel Good International Sweet,1134.0,3239.0,4.170707070707072,64.0,379.0, Doctor on call ,"lajwanti garden near Thiar Jail Road , Delhi",,Delhi
OYO Townhouse 023 CR Park,2290.0,6542.0,4.170707070707072,65.0,1475.0, AC ,"Chitranjan Marg, Delhi",9 people booked this hotel in last 6 hours,Delhi
OYO Flagship 702653 Hotel Decent Stay,922.0,3294.0,4.170707070707072,72.0,560.0817717206132, Elevator ,"Block C, Delhi",,Delhi
OYO Flagship 69984 Royal Inn,1299.0,3088.0,4.170707070707072,57.0,204.0, Private entrance ,"Near Vikas Mall, Shahdara, Delhi",Erratic check-in experience,Delhi
OYO 66222 Premium Villa,3268.0,11672.0,4.3,72.0,125.0, Reception ,"plot no A8/5 Okhla Road Kalkaji Extention,, Delhi, India - 110019",All staff vaccinated with 1st dose,Delhi
OYO 703287 Neelam Hotels,1468.0,4195.0,4.170707070707072,65.0,560.0817717206132, Elevator ,"Arya Nagar, Delhi","Hurry, Only 1 room left!",Delhi
Flagship 92560 Horizon 23,1140.0,3257.0,4.170707070707072,65.0,230.0, Parking facility ,"Sector 8 Dwarka, Delhi",8 people booked this hotel today,Delhi
Capital O 92321 Stellar Inn,2472.0,7062.0,4.170707070707072,65.0,102.0, Reception ,"Rohini, Delhi",,Delhi
Collection O 86365 Hotel Bluemoon,2478.0,8848.0,4.170707070707072,71.0,106.0, Parking facility ,"Hotel Blue Moon B.50 South Ex.part 1 Har Gyan Singh Marg, Delhi",,Delhi
OYO Flagship 703376 Mk Residency,1251.0,2382.0,4.170707070707072,47.0,560.0817717206132, Elevator ,"Wazirabad Extension near divine hospital Delhi India, Delhi",,Delhi
OYO 80978 Silver Stone,4085.0,11672.0,4.170707070707072,65.0,180.0, Doctor on call ,"West Delhi, Delhi",,Delhi
OYO 82131 Sahani Guest House,3268.0,11672.0,4.170707070707072,72.0,2.0, Doctor on call ,"Central Delhi, Delhi",,Delhi
OYO Flagship 703228 Hotel Hans Dx,1790.0,3409.0,4.170707070707072,47.0,560.0817717206132, Geyser ,"Delhi, Delhi",,Delhi
Flagship 88239 Rivaaz Guest House,3716.0,10617.0,4.170707070707072,65.0,36.0, Reception ,"North Delhi, Delhi",,Delhi
Capital O 37878 Star 17,2415.0,8625.0,4.170707070707072,72.0,400.0, Parking facility ,"Dwarka, Delhi",700+ people booked this OYO in last 6 months,Delhi
Townhouse OAK Hotel Heaven,2620.0,7485.0,4.170707070707072,65.0,715.0, Private entrance ,"Greater Kailash -1, New Delhi",,Delhi
Capital O 86216 Hotel Mini Stays,3554.0,12694.0,4.170707070707072,72.0,56.0, Reception ,"Central Delhi, Delhi",13 people booked this hotel in last 6 hours,Delhi
OYO Townhouse 511 Divino,2596.0,7417.0,4.170707070707072,65.0,1980.0, Reception ,"Netaji Subash Palace, Delhi",1k+ people booked this OYO in last 6 months,Delhi
OYO 91087 Hotel The Limestone,399.0,4179.0,4.4,90.0,475.0, Free Wi-Fi ,"India Nhpc Metro Station Gate No 2 Pillar Number 539, Faridabad",800+ people booked this OYO in last 6 months,Delhi
Capital O 90022 Shyam Stays,478.0,1760.0,4.170707070707072,72.0,15.0, AC ,"Transit, Delhi Transit",1k+ people booked this OYO in last 6 months,Delhi
OYO Townhouse 032 Galleria Market,1808.0,6458.0,4.4,72.0,2547.0, Reception ,"Near Galleria, DLF Phase IV, Gurgaon",All staff vaccinated with 1st dose,Delhi
OYO 85548 Lotus,624.0,2228.0,4.170707070707072,71.0,81.0, AC ,"Mahipalpur, Delhi Transit",,Delhi
OYO 60628 Hotel Marina Prime,516.0,1841.0,4.170707070707072,71.0,118.0, Parking facility ,"Mahipalpur, Delhi Transit",,Delhi
OYO Townhouse 513 Hotel Skylight,1507.0,4305.0,4.170707070707072,64.0,1086.0, Doctor on call ,"Near Medanta Hospital Sector 38,Gurgaon",All staff vaccinated with 1st dose,Delhi
OYO Flagship 63338 Da Adda 18,1429.0,4082.0,4.170707070707072,64.0,375.0, Geyser ,"Noida, Noida",All staff vaccinated with 1st dose,Delhi
SPOT ON 37224 Hotel Grace,399.0,1945.0,4.170707070707072,79.0,668.0, Reception ,"Near Bus Stand, Mianwali Colony, Gurgaon",800+ people booked this OYO in last 6 months,Delhi
OYO 70153 Hotel Moon Tara,477.0,2543.0,4.170707070707072,81.0,400.0, Reception ,"Centrally Located, Near 28-29 Chowk, Mathura Road, Faridabad","Hurry, Only 1 room left!",Delhi
Flagship 42752 Greenfield Colony,699.0,2202.0,4.170707070707072,68.0,1263.0, Parking facility ,"Near NHPC Metro Station, Sector 43, Faridabad",All staff vaccinated with 1st dose,Delhi
Flagship 74158 Near Artemis Hospital,821.0,2932.0,4.1,72.0,1875.0, Reception ,"Near Water Works, Sushant Lok Phase 3, Gurgaon",All staff vaccinated with 1st dose,Delhi
OYO Townhouse 18557,1983.0,7081.0,4.4,72.0,2123.0, Parking facility ,"Sector 27, Gurgaon",10 people booked this hotel in last 6 hours,Delhi
OYO 86091 Rajvanshi Pg & Guest House,580.0,1658.0,4.170707070707072,65.0,74.0, Hair Dryer ,"near shiv mandir , Manesar",,Delhi
OYO 35827 Airport Palace,449.0,1739.0,4.170707070707072,74.0,287.0, Parking facility ,"Near Aero City, Mahipalpur Extension, Delhi",600+ people booked this OYO in last 6 months,Delhi
Capital O (NOD1066) (Perfect INN),1056.0,3772.0,4.170707070707072,72.0,1565.0, Private entrance ,"C-86, Near Gate No.2, DPS Road, Sector - 30, Noida",All staff vaccinated with 1st dose,Delhi
OYO 30462 Hotel Ivy,1004.0,3584.0,4.2,71.0,3587.0, Parking facility ,"Near Aero City, Mahipalpur Extension, Delhi",8 people booked this hotel in last 6 hours,Delhi
Collection O 76028 Hotel Ratiram Palace,616.0,2305.0,4.170707070707072,73.0,2665.0, Free Wi-Fi ,"Near Vinayak hospital, Atta, Noida",15 people booked this hotel in last 6 hours,Delhi
Collection O 68037 Comfort Residency Near Medanta Hospital,708.0,2527.0,4.170707070707072,71.0,941.0, Reception ,"Sec-38, Gurgaon",800+ people booked this OYO in last 6 months,Delhi
OYO 86926 Hotel King,563.0,2307.0,4.170707070707072,75.0,1627.0, Elevator ,"New Delhi, Delhi Transit",1k+ people booked this OYO in last 6 months,Delhi
OYO 35721 Delhi Continental,462.0,2307.0,4.170707070707072,79.0,35.0, Parking facility ,"Near Red Light Bus Station, Delhi",,Delhi
OYO 86573 Hotel Le mount plaza,449.0,2464.0,4.170707070707072,81.0,144.0, Elevator ,"New Delhi, Delhi Transit",,Delhi
OYO 27864 Hotel Samrat,511.0,1847.0,4.170707070707072,72.0,3547.0, Reception ,"Near Bus Stand, Sadar Bazar, Gurgaon",6 people booked this hotel in last 6 hours,Delhi
OYO 87486 Airport Hotel Ashoka Inn,399.0,2307.0,4.170707070707072,82.0,103.0, Elevator ,"New Delhi, Delhi Transit",,Delhi
OYO Townhouse 024 Sector 47 Gurgaon,1174.0,4191.0,4.170707070707072,71.0,3810.0, Reception ,"Near Bakhtawar Chowk, Huda Colony, Gurgaon",All staff vaccinated with 1st dose,Delhi
OYO 41586 Hotel Sunrise Inn,568.0,2495.0,4.2,77.0,1374.0, Parking facility ,"Centrally Located, Near MS Traders, Sunday Market, Sainik Vihar, Khora Colony",All staff vaccinated with 1st dose,Delhi
OYO 22533 Hotel Sunrise Blue,1268.0,3622.0,4.170707070707072,64.0,24.0, Private entrance ,"Near Aero City, Mahipalpur Extension, Delhi",,Delhi
SPOT ON 77870 Maa Gayatri Guest House,496.0,1769.0,4.170707070707072,71.0,543.0, Parking facility ,"Above Verma Property Gurugram, Gurgaon",600+ people booked this OYO in last 6 months,Delhi
OYO 88024 Hotel Namastey,564.0,2307.0,4.170707070707072,75.0,28.0, Elevator ,"New Delhi, Delhi Transit",,Delhi
OYO 14919 Hotel Airport Aerofly,449.0,2521.0,4.170707070707072,82.0,474.0, Parking facility ,"Near Aero City, Mahipalpur Extension, Delhi",1k+ people booked this OYO in last 6 months,Delhi
Flagship 75032 Psp Residency,449.0,2289.0,4.170707070707072,80.0,657.0, Reception ,"Near Artemis Hospital Gurgaon, Sector 51, Gurgaon",All staff vaccinated with 1st dose,Delhi
OYO 18669 Shree Palce,586.0,2495.0,4.170707070707072,76.0,482.0, Hair Dryer ,"Centrally Located, Near Parusharam Chowk, Vasundhara, Ghaziabad",All staff vaccinated with 1st dose,Delhi
OYO 88166 Shri Ram Home Stay,499.0,1898.0,4.170707070707072,73.0,113.0, Free Wi-Fi ,"New Delhi, Delhi Transit",,Delhi
OYO 89442 Hotel Airport Plaza By Palace,399.0,1683.0,4.1,76.0,153.0, Elevator ,K 33 Road No.2 mahipalpur block b  new delhi 110037,7 people booked this hotel in last 6 hours,Delhi
OYO Townhouse 729 Hotel Mirage,658.0,2189.0,4.170707070707072,69.0,50.0, Reception ,"Mahipalpur, Delhi Transit",,Delhi
OYO 421 One Hotel,860.0,3071.0,4.170707070707072,72.0,2732.0, Elevator ,"Near One Mall, Nehar Road, Ghaziabad",All staff vaccinated with 1st dose,Delhi
OYO 85523 Hotel Plazzo,763.0,2307.0,4.170707070707072,66.0,282.0, Free Wi-Fi ,"New Delhi, Delhi Transit",,Delhi
POP 91962 Hotel Ivy Suite,599.0,1991.0,4.170707070707072,69.0,71.0, Elevator ,"Mahipalpur, Delhi Transit",,Delhi
Collection O 77421 Near Medanta hospital,1006.0,3592.0,4.170707070707072,71.0,1533.0, Private entrance ,"Sector 38, Gurgaon",All staff vaccinated with 1st dose,Delhi
OYO 10274 Hotel Aamara,510.0,1821.0,4.170707070707072,71.0,1510.0, Free Wi-Fi ,"Near Aero City, Mahipalpur Extension, Delhi",2k+ people booked this OYO in last 6 months,Delhi
OYO Townhouse 754 Hotel Aashiyana,656.0,2341.0,4.170707070707072,71.0,588.0, Reception ,"Mahipalpur New Delhi, Delhi Transit",1k+ people booked this OYO in last 6 months,Delhi
Capital O 89722 Del Inn,495.0,1948.0,4.170707070707072,74.0,11.0, Free Wi-Fi ,"New Delhi, Delhi Transit",,Delhi
OYO 37096 A2k Residency,708.0,2528.0,4.170707070707072,71.0,135.0, Parking facility ,"Near Pushpanjali Hospital, Civil Lines, Gurgaon",,Delhi
Capital O 46902 Admiral International,580.0,2499.0,4.170707070707072,76.0,67.0, Parking facility ,"Street Number 4A, Mahipalpur, Delhi",,Delhi
OYO 62899 Avni Residency,537.0,1918.0,4.170707070707072,72.0,578.0, AC ,"Sector 14, Gurgaon",1k+ people booked this OYO in last 6 months,Delhi
OYO 48746 Manil residency,557.0,2307.0,4.170707070707072,75.0,461.0, Reception ,"Near Artemis Hospital, Indira Colony, Gurgaon",4 people booked this hotel in last 1 hour,Delhi
OYO 28328 Rex Cabana,624.0,2228.0,4.170707070707072,71.0,113.0, Parking facility ,"Near Blue Angels Global School, Surajkund, Faridabad",Erratic check-in experience,Delhi
OYO 80161 Rao Residency Near Mamta Hospital,1023.0,2922.0,4.170707070707072,64.0,184.0, Reception ,"Sector 12a, Gurgaon",All staff vaccinated with 1st dose,Delhi
Flagship 76029 Hotel Ratiram Palace,583.0,2082.0,4.170707070707072,72.0,2693.0, Free Wi-Fi ,"Sector 27, Noida",6 people booked this hotel in last 6 hours,Delhi
Capital O 16970 Hotel Mahal,548.0,1955.0,4.170707070707072,71.0,403.0, Doctor on call ,"K-block, Delhi Transit",1k+ people booked this OYO in last 6 months,Delhi
OYO Townhouse 134 Metaltech,545.0,2334.0,4.170707070707072,76.0,20.0, Parking facility ,"110010, Delhi Transit",,Delhi
Flagship 86850 Hotel Royal Diamond,654.0,1869.0,4.170707070707072,65.0,313.0, Reception ,"Opposite Government High School, Faridabad",900+ people booked this OYO in last 6 months,Delhi
OYO Townhouse 429 South City 2 Sector 49 Gurgaon,1280.0,3658.0,4.170707070707072,65.0,2171.0, Doctor on call ,"Village Ghasola, Gurgaon",All staff vaccinated with 1st dose,Delhi
Flagship 73770 Maurya Residency,473.0,2627.0,4.170707070707072,81.0,403.0, Reception ,"Near Rezang La Chowk, Carterpuri Village, Gurgaon",8 people booked this hotel today,Delhi
Flagship 77174 Oyo Flagship Greenfield Colony ( Grey ),699.0,2651.0,4.0,73.0,443.0, Reception ,"Sector 43, Faridabad",All staff vaccinated with 1st dose,Delhi
OYO 12942 The Caves,599.0,2274.0,4.170707070707072,73.0,867.0, Free Wi-Fi ,"Near Aero City, Mahipalpur Extension, Delhi",700+ people booked this OYO in last 6 months,Delhi
Flagship 77549 Jdm Residancy,549.0,2491.0,4.170707070707072,77.0,523.0, Doctor on call ,"Gurgaon Haryanaindia, Gurgaon","Hurry, Only 1 room left!",Delhi
Capital O 91257 Airway Inn,581.0,1891.0,4.170707070707072,69.0,27.0, Elevator ,"Hotel Airport Inn Mahipalpur New Delhi-110037, Delhi Transit",,Delhi
OYO 10661 Dsr Classic,569.0,1838.0,4.170707070707072,69.0,648.0, Elevator ,"Near Mother Dairy, Sec 12  Plot No-H 101, Noida",All staff vaccinated with 1st dose,Delhi
Capital O 91221 Tark Plaza,576.0,2037.0,4.170707070707072,71.0,24.0, Elevator ,"Mahipalpur Village, Delhi Transit",,Delhi
OYO 91630 Four Square By Trips24 Into 7,526.0,1879.0,4.170707070707072,72.0,22.0, Elevator ,"4 Mahipalpur, Delhi Transit",,Delhi
OYO 90654 Hotel Grand Luxury,684.0,1955.0,4.170707070707072,65.0,605.0, Elevator ,"New Delhi, Delhi Transit",10 people booked this hotel today,Delhi
Flagship 75033 Shri Drona Hotel,774.0,2211.0,4.170707070707072,64.0,603.0, AC ," Opp. Indirapuram, Ghaziabad, Uttar Pradesh",8 people booked this hotel in last 6 hours,Delhi
OYO Home 78203 Spacious Studio Sector 21-a Faridabad,654.0,2337.0,4.0,72.0,393.0, Power backup ,"Sector 21a, Faridabad",800+ people booked this OYO in last 6 months,Delhi
OYO 10020 Golf Stays,843.0,3009.0,4.170707070707072,71.0,1800.0, Parking facility ,"Near Shiv Nadar School, DLF Phase 1, Gurgaon",All staff vaccinated with 1st dose,Delhi
Collection O 87877 Prince Palace,627.0,1792.0,4.170707070707072,65.0,345.0, Private entrance ,"Sector 52, Gurgaon","Hurry, Only 1 room left!",Delhi
OYO 701870 Mayra Hotel,612.0,2185.0,4.170707070707072,71.0,560.0817717206132, Free Wi-Fi ,"Galaxy Tower Near United Bank chalera Sector 44, Noida",,Delhi
Capital O 917 Hello People,490.0,1992.0,4.170707070707072,75.0,185.0, Parking facility ,"Near Fun and Food Village, Jindal Colony, Delhi",1k+ people booked this OYO in last 6 months,Delhi
Collection O 92771 Hotel Grand Casa,879.0,3138.0,4.170707070707072,71.0,155.0, Parking facility ,T 17/4  near shani mandir,,Delhi
OYO 86137 Hotel Le Princess,591.0,2307.0,4.170707070707072,74.0,454.0, Elevator ,"New Delhi, Delhi Transit",10 people booked this hotel in last 6 hours,Delhi
Capital O 84923 Hotel Crown Inn,654.0,1869.0,4.170707070707072,65.0,639.0, Reception ,"Sector 31, Gurgaon",1k+ people booked this OYO in last 6 months,Delhi
Flagship 83164 Hotel Grand Inn,1117.0,3191.0,4.170707070707072,65.0,710.0, Reception ,"Sector 41, Gurgaon",1k+ people booked this OYO in last 6 months,Delhi
OYO 70214 Kartik House,664.0,1898.0,4.170707070707072,65.0,238.0, Free Wi-Fi ,"Near HDFC Bank, Airport Zone, Delhi Transit",All staff vaccinated with 1st dose,Delhi
OYO 87974 Kary Residency,628.0,1795.0,4.170707070707072,65.0,230.0, Free Wi-Fi ,"Near chakki wali gali 4,pillar no 71,atta market,sector 18,Noida 201301",700+ people booked this OYO in last 6 months,Delhi
OYO 10557 Le Mount,578.0,2062.0,4.170707070707072,71.0,1652.0, Free Wi-Fi ,"Near Aero City, Mahipalpur Extension, Delhi",1k+ people booked this OYO in last 6 months,Delhi
Collection O 79127 Collection O Green Plaza,904.0,2584.0,4.170707070707072,65.0,193.0, Coffee/tea maker ,"Sector 10, Gurgaon",All staff vaccinated with 1st dose,Delhi
